beatmapset_id,beatmap_id,approved_str,version,star_rating,include,notes
2308485,4938088,graveyard,"ClariS - Connect (Nightcore Trance Remix) [1,1,1,1,1,1,2,2,2,3,3]",8.01396,0,
1199903,2498706,graveyard,>_<*,8.01348,0,
939967,1963259,graveyard,Stream [1.4x Rate],8.01056,0,
1466394,3022433,graveyard,xxx (Acquitted),8.01007,0,
648354,1373560,graveyard,Oni,8.0059,0,
1232365,2561934,graveyard,Slax - Cutening [22] [260],8.00539,0,
1949268,4035428,graveyard,(hoku) Heaven's Fall  - 7_7's Warrior 1.07x,8.00527,0,
2487322,5461702,graveyard,Surf 1.08x,8.00495,0,
2469354,5408218,graveyard,levitate 1.2x,8.00489,0,
2327799,5552983,graveyard,Lunatic Stream 1.3x (260bpm),8.00179,0,
1954610,4048140,graveyard,yaseta - Bluenation [D],8.00049,0,
1754533,3590550,graveyard,Delightful Sundae+HR,7.99621,0,
1980692,4112862,graveyard,WereOni,7.99058,0,
1972235,4092394,graveyard,u-w-u,7.98682,0,
1980692,5212337,graveyard,WereOni (SGTS ver.),7.98608,0,
2136923,4496904,graveyard,Inner Oni,7.98599,0,
1232365,2561918,graveyard,goreshit - Shit Palette 2.0 (Medium) [21] [249],7.98541,0,
2413979,5244324,graveyard,Eternity,7.98418,0,
1094963,2288420,graveyard,Stream [1.45x Rate],7.98176,0,
2009904,4196786,graveyard,Flower Forever (Lefty3),7.98141,0,
2289058,4884845,graveyard,give me 1.1x,7.98106,0,
2432612,5300281,graveyard,Stream 1.2x,7.973,0,
1754533,3590549,graveyard,Delightful Sundae,7.96857,0,
1196348,2492039,graveyard,Challenge 300,7.966,0,
2274087,4845009,graveyard,Tachyon 1.3x (234bpm),7.964,0,
2009904,4193357,graveyard,FUTURE DOMINATORS (LostF4te),7.95959,0,
2238724,4757976,graveyard,Psycho 1.1x,7.95818,0,
2529895,5592758,pending,Noah's HELL ONI,7.95675,1,
2502455,5506617,graveyard,lazorbeamz [260-normal] (yakisode),7.95663,0,
1093427,2285349,graveyard,Last,7.95406,0,
2417952,5257326,graveyard,cuteeee,7.95219,0,
2289193,4885196,graveyard,Stream Style [0.8x Rate],7.95187,0,
2266618,4917457,graveyard,stream,7.94846,0,
974639,2040084,graveyard,Tatsujin,7.94751,0,
1047830,2190243,graveyard,Last Blow,7.94705,0,
2340140,5027070,graveyard,PLANET//SHAPER,7.94544,0,
2068558,4331982,graveyard,Loneliness in a Corner,7.94488,0,
1865460,3837125,graveyard,CATBOYPILLED 280,7.94078,0,
1922351,4055012,graveyard,Lord of Shadow Flow 1.16x (230bpm),7.93366,0,
2315506,4956064,graveyard,[Hard] GO! GO! MANIAC,7.93324,0,
1891472,3897146,graveyard,Taiko Transformation,7.93089,0,
1758522,3598832,graveyard,Stamina Oni [1.05x Rate],7.92585,0,
2547364,5645830,pending,nerf 0.8x (160bpm),7.92369,0,
1785473,3657089,graveyard,Twin,7.92258,0,
1961281,4064699,graveyard,Baka 1.2x,7.9216,0,
907241,1893145,graveyard,Lunatic,7.92026,0,
594801,1257982,graveyard,Let's Go,7.91952,1,
2362517,5092981,graveyard,WANTED LIST 1.1x,7.91445,0,
2419829,5263076,graveyard,SO (1.2x),7.91264,0,
2288716,4883931,graveyard,250BPM ALERT,7.90849,0,
2001192,4162112,graveyard,Pacific Oni 240,7.90568,0,
1991895,4138888,graveyard,Mitsuhiko Izumi - Snow Goose 1.5x (300bpm),7.90521,0,
2556470,5678713,pending,TATAKATTERO 0.8x,7.90463,0,
2474030,5511821,graveyard,Hell Oni,7.90394,0,
1997977,4152797,graveyard,Androgynous (260bpm),7.90343,0,
2159857,4646427,graveyard,Firce777's Taiko,7.90238,0,
1154271,2410094,graveyard,APLE,7.90161,0,
1185499,2471001,graveyard,SaLi&Lix Collab Unti Oni,7.89405,0,
2489571,5468087,graveyard,Hell Oni,7.89389,1,
2376703,5134236,graveyard,Hell Oni 0.81x (356bpm),7.88768,0,
2371160,5117416,graveyard,O260STREAM,7.88678,0,
2066089,4323012,graveyard,Madness,7.88237,1,
2417952,5257327,graveyard,cuteeeee (short ver.),7.88212,0,
2110516,4430257,graveyard,Demon,7.88116,0,
1937859,4005970,graveyard,STREAM INDUCTANCE [FREQ +3] (1.19x),7.88056,0,
1466394,3011506,graveyard,xxx (Imprisoned),7.87871,1,
1509920,3092223,graveyard,Suisei's OMANKO,7.87813,0,
1353350,2801602,graveyard,Powerful Oni,7.87737,1,
2533689,5602194,graveyard,TUYU - Territory Battle,7.87664,0,
1685823,3445272,graveyard,myon [1.05x Rate],7.87603,0,
2254537,4795826,graveyard,Neo 300bpm,7.87429,0,
1949268,4035430,graveyard,(liku) Birgit willst du mich - ? 1.21x,7.87328,0,
2423962,5275312,graveyard,yabai 0.8x,7.87228,0,
1511445,3353342,graveyard,Miracle Taiko [FREQ +5] (1.33x),7.86746,0,
1954610,4048139,graveyard,yaseta - Bluenation [C],7.86533,0,
2513141,5540014,graveyard,having fun + playing,7.86523,0,
2504326,5513112,graveyard,Fluttering Wings,7.8558,1,
2416171,5251796,graveyard,Stream 240,7.84992,0,
2403689,5449400,graveyard,Shoujo A (260 BPM),7.84901,0,
2533689,5602196,graveyard,you - Wake Up,7.84865,0,
925700,1933564,graveyard,Heretic,7.8474,1,
1720477,3516010,graveyard,Steady Bom Bi Bi,7.84665,0,
1590989,3249433,graveyard,Stream Bomb 260,7.84534,0,
1954610,4048128,graveyard,Camellia - Clouds in the Blue [D],7.84519,0,
2395526,5188797,graveyard,320bpm,7.84193,0,
1154271,2409085,graveyard,YAZD,7.83985,0,
2156172,4662804,graveyard,Inner Oni,7.83833,0,
2009904,4181959,graveyard,Mmmmmmm (Lefty3),7.83115,0,
974568,2039900,graveyard,Abandoned Oni,7.83098,0,
831418,1741822,graveyard,Stream250BPM,7.83016,0,
1869514,3846445,graveyard,Oni,7.82803,0,
2042850,4262906,graveyard,Memme - Acid Burst(nananass),7.82736,0,
2243221,4768141,graveyard,Chiptune Apocalypse,7.82554,1,
1992047,4139132,graveyard,ichiban tatakizurai!,7.82498,0,
2513141,5540021,graveyard,vanilla chocolat (nightcore & cut ver.),7.8212,0,
2546570,5643073,pending,Oni 1.1x,7.82051,0,
2502455,5506616,graveyard,The Glory Days [280-easy] (yakisode),7.81906,0,
1415091,2916548,graveyard,Fever Time!(Short ver.),7.81779,0,
2009717,4231443,graveyard,"""Mad Scientist"" 2.50",7.81731,0,
1558751,3183966,graveyard,AiAeAiAeAiAeAeA (TSR Edit),7.81555,0,
2060752,4307776,graveyard,Solar Flare,7.81454,0,
1884123,3887519,graveyard,XY&Z,7.81322,0,
1995957,4148146,graveyard,Despair 1.2x,7.81079,0,
1949268,4035432,graveyard,(In Dark Sky) Never to Fade Away (Cut Ver.) - Master 1.2x,7.80901,0,
1565914,3220715,graveyard,myon [FREQ +2] (1.12x),7.80609,0,
2290416,4888689,graveyard,flrce777's Taiko,7.80411,1,
2332215,5103337,graveyard,t+pazolite // Beatboxer VS Trackmaker feat. KAJI & Kohey,7.80399,0,
1228933,2715499,wip,"Chieri Ogata, Rika Jougasaki, Riina Tada // Angel Dream",7.80384,0,
1257288,2612532,graveyard,Expert,7.80352,0,
730642,1541972,graveyard,Bloody Crisis,7.8028,0,
2502455,5506618,graveyard,Mono Crossroad [270-easy] (yakisode),7.8026,0,
1546065,3160094,graveyard,TAIKO DOMANITORS,7.79088,0,
2005930,4174726,graveyard,Hell Oni,7.78988,0,
2249949,4784769,graveyard,Jagger 1.1x,7.78895,0,
939967,1963256,graveyard,Stream [1.35x Rate],7.78609,0,
1937859,4015632,graveyard,TAIKO INDUCTANCE [FREQ +4] (1.26x),7.78575,0,
2231590,4736730,graveyard,Dancer 280,7.78571,0,
2058751,4302967,graveyard,No inner oni,7.78357,1,
1949268,4035425,graveyard,(Raphalge) i didn't need you anyway - inner oni 1.36x,7.77962,0,
2338736,5022696,graveyard,Affliction,7.77862,1,
2185615,4620205,graveyard,shironi-240 BPM,7.77848,0,
2103417,4413294,graveyard,Welcome To My World.,7.77621,0,
1432030,2947575,graveyard,On9,7.77612,1,
2364500,5098246,graveyard,Dejection 1.2x,7.77473,0,
2533689,5602168,graveyard,Giga & TeddyLoid feat. Amane Kanata - Knock it out!,7.77458,0,
1232365,2561924,graveyard,katagiri - L4.8TS (Challenge) [20] [228],7.7738,0,
1437918,2958597,graveyard,ULT!MATE ON!,7.77323,0,
1546065,3160127,graveyard,TAIKO DOMANITORS (NSV),7.77306,0,
2539965,5622068,graveyard,Overdone,7.76934,0,
1869521,3846467,graveyard,Oni,7.76753,0,
850390,1777973,graveyard,stream 1.45,7.76664,0,
1228933,2650731,wip,P*Light // Gekkou Ranbu,7.76598,0,
2502455,5506604,graveyard,AMANE Knock out [260-easy] (yakisode),7.76345,0,
1754533,3590566,graveyard,Delightful Sundae+HR (short ver.),7.76212,0,
1094963,2288421,graveyard,Stream [1.4x Rate],7.7613,0,
2360649,5087786,graveyard,>_< 1.2x,7.75181,0,
1632413,3332164,graveyard,Catastrophic,7.745,0,
2064141,4317320,graveyard,Frontier (300bpm),7.7415,0,
962717,2039882,graveyard,Nepuri's Inner Oni is a joke,7.74133,0,
1283642,2665727,graveyard,PERFECT CHALLENGE,7.74105,0,
2203961,4665145,graveyard,^^,7.73477,0,
1881507,3873616,graveyard,Challenge,7.73449,0,
1754533,3590565,graveyard,Delightful Sundae (short ver.),7.73374,0,
2398409,5197557,graveyard,T 1.07x (153bpm),7.73203,0,
1238822,2575702,graveyard,BreakDown,7.72517,0,
2022902,4213372,graveyard,s,7.71939,0,
844378,4187750,graveyard,2023 Oni,7.71316,0,
2393676,5186691,graveyard,nerf,7.71195,0,
2403689,5449398,graveyard,Psycho Fuck (250BPM no 1/6),7.71195,0,
1718543,3511997,graveyard,vs. Tamate,7.70941,0,
2265160,4822409,graveyard,fairy tale,7.7083,0,
1782886,3651240,graveyard,Deathstreams!!!!!!!!!,7.7032,0,
2518182,5556374,graveyard,Furakutaru 1.1x,7.69296,0,
2306252,4931681,graveyard,Ragnarok [234 BPM],7.69199,0,
2472167,5416569,graveyard,1.1x,7.69165,0,
2403689,5449394,graveyard,hurricanic (190 BPM) (troll ver.),7.68703,0,
2533689,5602193,graveyard,Tomari Mari - Mari <3 Age (Short Ver.),7.68584,0,
2163089,4561813,graveyard,collab oni,7.68094,0,
1922351,4055011,graveyard,Lord of Shadow Flow 1.11x (220bpm),7.68046,0,
2132002,4867308,graveyard,Fallen Angel (nerfed),7.67659,0,
2327799,5552986,graveyard,Old Lunatic Stream 1.2x (240bpm),7.67553,0,
1453854,2988810,graveyard,Can we pretend that airplanes in the night sky are like shootin' stars,7.66925,0,
2420995,5266668,graveyard,^^ 0.7x,7.66921,0,
2217925,4701153,graveyard,1.3x,7.66843,0,
2311630,4945652,graveyard,stream 260bpm,7.66763,0,
1927849,3981240,graveyard,Farewell,7.66677,0,
2022231,4211679,graveyard,Twilight 1.2x,7.66483,0,
1997977,4152796,graveyard,Androgynous (250bpm),7.65654,0,
1966678,4078170,graveyard,x1.2,7.65162,0,
1228933,2649011,wip,gi(a)rlish number // Bloom (K-2),7.65098,0,
2288716,4883930,graveyard,240BPM ALERT,7.64925,0,
1695117,3463671,graveyard,Get up,7.64897,1,
967993,2025614,graveyard,=v=,7.6479,1,
2533689,5602181,graveyard,Loar feat. Hatsune Miku - Kanjou Deceive,7.64705,0,
1725137,3525724,graveyard,Deviation,7.64686,1,
1734716,3545535,graveyard,Ephemeral Scarlet Floweret,7.64606,0,
2393650,5183325,graveyard,2x 1.1x,7.64497,0,
2290483,4888812,graveyard,Stream 1.2x (240bpm),7.64491,0,
2533689,5602183,graveyard,moo - anim3,7.64329,0,
2163089,4561814,graveyard,TWC edit,7.64287,0,
2210947,4683452,graveyard,Double BPM,7.64196,1,
2343081,5036550,graveyard,Stream 0.77x (240bpm),7.64129,0,
1232365,2561923,graveyard,katagiri - katagiri catchball [19] [220],7.63385,0,
1228933,2555286,wip,ONE OK ROCK // Kanzen Kankaku Dreamer (K-2),7.63307,0,
2332215,5003951,graveyard,Mitsuyoshi Takenobu no Ani // Amphisbaena,7.62796,0,
2447984,5344374,graveyard,1000 bars per hour,7.62156,0,
1311720,2718647,graveyard,Pyramid [1.3x Rate],7.61878,0,
2459048,5377860,graveyard,0.7x,7.61784,0,
1202172,2503700,graveyard,Slam it down!,7.61452,0,
2312010,4946693,graveyard,Kantan,7.61002,0,
1373515,2839587,graveyard,hatred,7.60878,0,
1816764,4938106,graveyard,1.1x,7.6071,0,
1758522,3600280,graveyard,Stamina Oni,7.60604,0,
2318151,4974690,graveyard,Refrain 1.2,7.60467,0,
2264405,4820660,graveyard,Taaiko,7.60335,1,
2487972,5463517,graveyard,Double-Angel,7.60207,0,
1228933,2783104,wip,Falcom Sound Team JDK // Over Drive,7.60184,0,
2068558,4328073,graveyard,Loneliness in a Corner (Short Ver.),7.60156,0,
2315908,4957769,graveyard,Burnout 220,7.60002,0,
2364505,5098256,graveyard,m_poni: angery camel,7.59914,0,
2483328,5449378,graveyard,Hagure no Color (256 BPM),7.59597,0,
1511445,3353341,graveyard,Miracle Taiko [FREQ +4] (1.26x),7.59506,0,
2348027,5050796,graveyard,Hell Oni,7.59444,0,
2342391,5034599,graveyard,chronostasis,7.59373,0,
951022,2184003,graveyard,Hell Oni,7.59118,0,
1228933,2675967,wip,Nizikawa // Babel feat. nayuta,7.58867,0,
2303998,4924960,graveyard,Singularity 1.3x,7.58809,0,
946591,1977148,graveyard,Invincibility,7.58668,0,
1762194,3606834,graveyard,Lost 1.2x,7.58601,0,
1992047,4139133,graveyard,mettya tatakidurai!,7.58437,0,
831418,1741821,graveyard,Stream240BPM,7.58123,0,
2020623,4208045,graveyard,lerler260,7.58095,0,
2276405,4851474,graveyard,Farewell [1.2x Rate],7.57944,0,
1947593,4029967,graveyard,Mystical Twilight,7.57843,0,
1479178,3034572,graveyard,e,7.57088,0,
2360286,5086792,graveyard,a 1.2x (252bpm),7.56889,0,
2247160,4778078,graveyard,Ultimate 1.1x,7.56817,0,
2374616,5128255,graveyard,Ugly Guy,7.56332,0,
1609660,3286649,graveyard,katagiri - Never to Fade Away (KawaiiBass),7.56133,0,
939967,1963257,graveyard,Stream [1.3x Rate],7.55909,0,
2199177,4654084,graveyard,Resonance of the Council,7.55887,0,
2214423,4692059,graveyard,LUCKY STAR 1.2x,7.55621,0,
2476303,5429419,graveyard,- Oni-,7.55412,0,
2202703,4662089,graveyard,The End,7.55409,1,
850390,1777972,graveyard,stream 1.4,7.5485,0,
2354910,5070261,graveyard,Magical,7.54809,0,
1949268,4035427,graveyard,(Shamirin_mzk) Sweet Sweet Situation - Sweet Love 1.17x,7.54649,0,
2009904,4181963,graveyard,W (Lefty3),7.54611,0,
1795609,3737817,graveyard,stream (kddd),7.54395,0,
1094963,2288418,graveyard,Stream [1.35x Rate],7.53704,0,
1226807,2551006,graveyard,Inner Oni,7.53654,1,
2102601,4411375,graveyard,Oni,7.53634,0,
1144365,2389359,graveyard,Oni,7.53442,1,
1685823,3492676,graveyard,myon,7.53414,0,
2327799,5552982,graveyard,Lunatic Stream 1.2x (240bpm),7.52528,0,
2218274,4701982,graveyard,x1.2,7.52473,0,
2306252,4931680,graveyard,Call me it. (500 Tortures) [250 BPM],7.52458,0,
1126295,2353357,graveyard,Ura Oni,7.52244,1,
1954610,4048136,graveyard,USAO - Try Again [D],7.51868,0,
2257657,4803757,graveyard,Amplifying 10% slower // 282.6,7.518,0,
2274087,4845008,graveyard,Tachyon 1.2x (216bpm),7.51561,0,
748851,1702860,graveyard,EXPERIMENTAL2,7.51362,0,
2455754,5368241,pending,Hell Oni,7.51357,0,
2487322,5461705,graveyard,Surf,7.51357,0,
2242175,4765621,graveyard,TMWC Mixed Team 3 Map 5,7.51302,1,
2513141,5540017,graveyard,new jeans,7.5093,0,
1937859,4005969,graveyard,STREAM INDUCTANCE [FREQ +2] (1.12x),7.50582,0,
2042850,4262908,graveyard,Nanawo Akari - One Room Sugar Life(nananass),7.50395,0,
2049240,4570786,graveyard,Hell Oni (TWC Ver.),7.50347,1,
2138780,4501182,graveyard,roto's stream,7.50219,0,
1695631,3464595,graveyard,SaLi Oni Short,7.50205,0,
1232365,2561930,graveyard,P*Light - NINJA IS DEAD [18] [222],7.49931,0,
2044241,4341921,pending,Extremus,7.498,1,
1228933,2691011,wip,YUC'e // CHOCOLATE BOMB!!!!,7.49748,0,
1565914,3197559,graveyard,myon [FREQ +1] (1.06x),7.49482,0,
1954610,4048135,graveyard,USAO - Try Again [C],7.49409,0,
2533689,5602192,graveyard,"Toiki. feat. Such - Cynical, Cynical (Short Ver.)",7.49398,0,
1139669,2493743,graveyard,Qronostacis (ll-oscar / ll-taiko Sp.),7.49248,0,
1203946,2880991,graveyard,///applerss' Hell Oni///,7.49198,0,
2064746,4318861,graveyard,ITS SO LOOOOOOOOOOOOOOOOOUD 1.1x,7.49066,0,
1058386,2216722,graveyard,Glitched Oni,7.49059,0,
1954610,4048132,graveyard,dj TAKA - True Blue [D],7.48951,0,
2409452,5231933,graveyard,Muri Muri </3,7.48534,1,
2297541,4907730,graveyard,Raijin no Dengeki 0.9x (225bpm),7.48453,0,
1232365,2561913,graveyard,Falcom Sound Team jdk - Sunshine Coastline [18] [218],7.48287,0,
2327799,5552976,graveyard,Lunatic Neverending Stream 1.1x (220bpm),7.48172,0,
1673407,3418124,graveyard,DJ Sharpnel - BLUE ARMY 1.3x (KuroKuroKuro),7.48067,0,
595702,1259797,graveyard,Nube Oni,7.47578,1,
2311278,4944709,graveyard,GODDAM,7.47167,1,
1047830,2190248,graveyard,Last Blow -Short ver.-,7.47086,0,
2376703,5134234,graveyard,Hell Oni 0.75x (330bpm),7.46931,0,
2469354,5408217,graveyard,levitate 1.1x,7.46653,0,
2068650,4328261,graveyard,No SV,7.46548,0,
1865460,3837124,graveyard,CATBOYPILLED 260,7.46217,0,
2533689,5602189,graveyard,SoraMafuUraSaka - role-playing game (Cut Ver.),7.4617,0,
2362678,5093377,graveyard,Eternity,7.46022,1,
1884123,3887514,graveyard,Anoyo-iki no Bus ni Notte Saraba.,7.45931,0,
428827,2371827,graveyard,taiko sr is pretty broken,7.45837,0,
1687471,3448680,graveyard,Hell Oni,7.45593,1,
1451161,2983461,graveyard,Nebula,7.45505,0,
1937859,4015631,graveyard,TAIKO INDUCTANCE [FREQ +3] (1.19x),7.45503,0,
2306179,4931503,graveyard,Hyperactivity,7.45386,0,
2112913,4436262,graveyard,Taiko Expert,7.45376,1,
1627271,3322215,graveyard,Oni,7.44931,0,
2513141,5540019,graveyard,thunderzone v2 (cut ver.),7.446,0,
748851,1577502,graveyard,EXPERIMENTAL,7.44554,0,
2301596,4918901,graveyard,Pulsar Waveform,7.44399,0,
2343081,5036543,graveyard,SimpleStream 0.77x (240bpm),7.44059,0,
1842708,3784936,graveyard,"Die Heldensage von Cynply, Faputa und dem Drachen",7.42951,0,
2432612,5300280,graveyard,Stream 1.1x,7.42823,0,
2386170,5161354,graveyard,defeat,7.42557,0,
1474671,3026399,graveyard,3.14159265358979323846,7.42062,0,
2308485,4938094,graveyard,"kaiten - Oh Curry! [1,1,1,1,1,1,2,2,2,3,3]",7.41787,0,
1692209,3462953,graveyard,h/e/l/l/o/n/i,7.41733,0,
2270730,4906853,graveyard,Fumr's Tech flap,7.41685,0,
2513141,5540018,graveyard,phantom,7.41418,0,
1232365,2561925,graveyard,katagiri - L4.8TS (Hard) [19] [228],7.40481,0,
2284467,4872321,graveyard,Tinko,7.40305,0,
1586173,3239789,graveyard,Stream Slut (250bpm),7.40019,0,
2395526,5188796,graveyard,300bpm,7.39956,0,
2257577,4803538,graveyard,Hell Oni,7.39867,0,
901778,1883079,graveyard,RUSSIAN*PARTY (1.25x),7.39858,0,
2371160,5117415,graveyard,O240STREAM,7.39618,0,
2419829,5263077,graveyard,YOU (1.1x),7.39581,0,
2288716,4883929,graveyard,230BPM ALERT,7.39072,0,
2308485,4938089,graveyard,"ClariS - Connect (Nightcore Trance Remix) [2,2,2,3,3]",7.39038,0,
821870,2105567,graveyard,2019 200BPM Ver.,7.38871,0,
1961281,4064698,graveyard,Baka 1.1x,7.38803,0,
2199736,4655321,graveyard,Sentimental,7.38785,0,
1992047,4139134,graveyard,mettya tatakiyasui!,7.38534,0,
2403291,5212303,graveyard,igorrr in gts LMAO,7.38524,0,
2398409,5197560,graveyard,T,7.38307,0,
1949353,4035660,graveyard,Taiko 1.18x (260bpm),7.37776,0,
1228933,2782904,wip,Getty // Pump It,7.37692,0,
1922351,3968181,graveyard,Lord of Shadow Flow 1.06x (210bpm),7.3744,0,
2351892,5061734,graveyard,Let him cook,7.37292,0,
1232365,2561933,graveyard,Shouton - Detonator [18] [197],7.37265,0,
2001192,4162111,graveyard,Pacific Oni 220,7.3726,0,
1627271,3322214,graveyard,Oni (old),7.37118,0,
1505554,3083944,graveyard,Desertification,7.36331,0,
1505554,3083943,graveyard,Desertification(No SV),7.36223,0,
2238724,4757384,graveyard,Psycho,7.36221,0,
2486585,5459262,graveyard,Oni,7.35913,0,
1954610,4048127,graveyard,Camellia - Clouds in the Blue [C],7.35879,0,
1992047,4139137,graveyard,tatakiyasui!,7.35772,0,
1232365,2561921,graveyard,Helblinde - Aura [17] [210],7.35358,0,
2009904,4193354,graveyard,AIM BURST (LostF4te),7.35273,0,
1422409,2929489,graveyard,^-^,7.3524,1,
2289058,4884846,graveyard,give me,7.34216,0,
939967,1963254,graveyard,Stream [1.25x Rate],7.33074,0,
1170646,2442094,graveyard,Inner Oni,7.32839,1,
2513141,5540012,graveyard,daylily (nightcore),7.32731,0,
850390,1777971,graveyard,stream 1.35,7.32428,0,
1668987,3408390,graveyard,KurOni,7.32366,0,
1326132,2747478,graveyard,jealousy,7.32338,0,
2308485,4938096,graveyard,"kaiten - Oh Curry! [1,2,3,4]",7.32293,0,
2304192,4925451,graveyard,N64's Hell ONI!? [WIP],7.32226,0,
1995957,4148145,graveyard,Despair 1.1x,7.31912,0,
2315506,4956065,graveyard,[Hard] Mukuroju no Hakamori / Tonari no Niwa ha Aoi,7.31891,0,
2009717,4181255,graveyard,"""Mad Scientist"" 2.30",7.31883,0,
1094963,2288419,graveyard,Stream [1.3x Rate],7.31733,0,
1327977,2751086,graveyard,END,7.31422,0,
2403293,5212305,graveyard,Double Noise,7.31266,0,
2552895,5682570,wip,AKO 9's Hell Oni,7.31255,0,
1745857,3648245,graveyard,Oni,7.3118,1,
831418,1741820,graveyard,Stream230BPM,7.31145,0,
1453854,3024238,graveyard,TaikOsu!,7.31125,1,
1583033,3233123,graveyard,FINAL GARVITY,7.3105,0,
1954620,4248312,graveyard,Project Grimoire - Aenbharr [B],7.31032,0,
2159553,4553332,graveyard,Abiding Light,7.30664,0,
2362517,5092985,graveyard,WANTED LIST,7.30511,0,
1992047,4139136,graveyard,tatakidurai!,7.29981,0,
1709931,3941176,graveyard,To Your Demise [312 BPM],7.29759,0,
1954610,4048131,graveyard,dj TAKA - True Blue [C],7.28879,0,
2322004,4974947,graveyard,hell oni,7.2833,1,
2403291,5212302,graveyard,[NSV] I am become Rhythm,7.28306,0,
2533689,5602185,graveyard,Ryu* feat.Mayumi Morinaga - Din Don Dan,7.27924,0,
2335255,5012626,graveyard,Collab,7.27849,0,
2533689,5602171,graveyard,Hanabasami Kyo - Charles (Arrange ver.),7.26564,0,
2440686,5324040,graveyard,taikono$,7.26403,0,
2513141,5540011,graveyard,cry for me (solo & nightcore & cut ver.),7.26286,0,
1950999,4039766,graveyard,\(OwO)/,7.26236,1,
1232365,2561915,graveyard,goreshit - Boomerang Rush (Challenge) [18] [207],7.26036,0,
428827,925366,graveyard,M.A.D. O.N.I.,7.26015,0,
2063096,4314800,graveyard,4sbet1's Splash!,7.2599,1,
1734716,3547672,graveyard,Ephemeral Scarlet Floweret [Short ver.],7.25568,0,
1704544,3484051,graveyard,Nerf ver,7.25471,0,
2437742,5315935,graveyard,Inner Oni,7.25056,1,
1232365,2561910,graveyard,DJ Sharpnel - Innocent Riddle [17] [205],7.24757,0,
2249949,4784773,graveyard,Jagger,7.24619,0,
2033534,4239318,graveyard,drown to the deep sea world,7.23997,0,
1018151,2130711,graveyard,illegal hell oni,7.23933,0,
2348027,5050801,graveyard,Ura Oni,7.2382,0,
1935885,4001153,graveyard,La Danse Macabre,7.23723,1,
1326132,2747477,graveyard,jealousy (Short ver.),7.23494,0,
982070,2055364,graveyard,coreoverload (alternate chorus),7.23386,1,
2546570,5643077,pending,Oni,7.23337,0,
1511445,3353340,graveyard,Miracle Taiko [FREQ +3] (1.19x),7.23206,0,
1273859,2646952,graveyard,TO WAR!,7.22775,0,
2092448,4386399,graveyard,CHAOS MASTERING,7.22695,0,
1654096,3376472,graveyard,Full,7.22605,0,
2284587,4872607,graveyard,Designant,7.22468,1,
2308485,4938097,graveyard,"kaiten - Oh Curry! [1,2,4]",7.22425,0,
1054785,2203950,graveyard,Strength,7.22341,1,
2364500,5098245,graveyard,Dejection 1.1x,7.22005,0,
2231590,4736732,graveyard,Dancer,7.21553,0,
1670252,3411377,graveyard,repetition,7.20972,1,
2036550,4247123,graveyard,Grace,7.20932,1,
1362430,2818878,graveyard,Singularity,7.20841,1,
2076864,4348469,graveyard,Signal,7.20529,1,
2290186,5268325,graveyard,Desecrate (jorttt edit),7.20498,0,
2513141,5540016,graveyard,montagem amostra,7.20393,0,
2395526,5188802,graveyard,Chu Chu Chu~,7.20102,0,
2332215,5003952,graveyard,Ni-Sokkususu // Shukusai no Elementalia,7.19809,0,
2274087,4845011,graveyard,Tachyon,7.19519,0,
2290186,4887891,graveyard,Desecrate,7.1934,1,
249064,572728,graveyard,tsubaki's Oni,7.19012,0,
1937859,4015630,graveyard,TAIKO INDUCTANCE [FREQ +2] (1.12x),7.18552,0,
1232365,2561916,graveyard,goreshit - Boomerang Rush (Hard) [17] [207],7.17928,0,
1311720,2718646,graveyard,Pyramid [1.2x Rate],7.17896,0,
1937859,4005925,graveyard,STREAM INDUCTANCE [FREQ +1] (1.06x),7.17831,0,
2360649,5087785,graveyard,>_< 1.1x,7.17451,0,
1696391,3466039,graveyard,Oni,7.17296,0,
2158760,4551248,graveyard,Ambivalence 1.24x,7.17191,0,
1622640,3313081,graveyard,Inner Oni,7.17095,1,
1763113,4053404,graveyard,2199's Hell Oni,7.17032,0,
1927849,3981239,graveyard,Farewell (Short Ver.),7.16999,0,
2277140,4852902,graveyard,Charge!!!!,7.16732,1,
2327799,4990869,graveyard,Old Lunatic Stream 1.1x (220bpm),7.16447,0,
2533689,5602173,graveyard,HHHxMMxST - Oboro,7.16218,0,
2472167,5416573,graveyard,a,7.16031,0,
2022231,4211678,graveyard,Twilight 1.1x,7.16018,0,
2223534,4715072,graveyard,Firce777's Taiko,7.1592,0,
1232365,2561922,graveyard,Helblinde - Grief & Malice [17] [200],7.15707,0,
1661939,3392805,graveyard,Oni,7.15099,0,
1196348,2492041,graveyard,OiOi Oni,7.15036,0,
2496570,5488435,graveyard,lotion!?,7.14921,0,
1884123,3887515,graveyard,Blow,7.14865,0,
1966678,4078169,graveyard,x1.1,7.14811,0,
2308485,4938095,graveyard,"kaiten - Oh Curry! [1,1,2]",7.14738,0,
2446472,5340315,graveyard,Jokulhlaup,7.14358,0,
2009904,4181962,graveyard,Together as one (Ikakun4),7.14269,0,
2393650,5183337,graveyard,2x,7.13257,0,
2288716,4883928,graveyard,220BPM ALERT,7.12943,0,
2020623,4208044,graveyard,lerler240,7.12339,0,
2308485,4938098,graveyard,"kaiten - Oh Curry! [1,2]",7.11857,0,
1309814,2715344,graveyard,There's nothing you can do to stop me,7.11831,0,
1762194,3606830,graveyard,Lost 1.1x,7.11815,0,
